idx,dataset_index,miou_no_bg,adj_f1,compact_gt,compact_pred,num_inst_gt,num_inst_pred,boundary_violation_rate,expected_room_count,gt_room_count_combined,target_count_matches_gt,predicted_room_count,room_count_error
150,3605,0.14629486044119372,0.22222222222222224,0.7555771770824427,0.48838627353788006,7,9,0.20091623036649214,4,4,1,2,2
151,2692,0.47735309209198656,0.0,0.7470608236094718,0.6201280965989571,5,9,0.15809423068447265,5,5,1,2,3
152,1717,0.19299503825838146,1.0,0.7038899200869424,0.6966836515461906,3,3,0.07979516080960251,3,3,1,6,3
153,335,0.4366635389204171,0.0,0.8084992396376516,0.6580312823229599,10,9,0.08603525187683604,7,7,1,1,6
154,2536,0.3865400086342571,0.15384615384615385,0.7751044363354295,0.5428345994636693,15,19,0.09113942553658001,14,14,1,3,11
155,162,0.2772394063431682,0.5,0.711589341579608,0.551287942812637,5,9,0.12897139838502755,3,3,1,2,1
156,2435,0.5307507114920523,0.0,0.7411555296336182,0.6420443290407201,5,5,0.18522548006310177,5,5,1,2,3
157,2371,0.3451941819514552,0.36363636363636365,0.7165419596523487,0.5451558791545628,6,11,0.05682459832657461,4,4,1,5,1
158,1008,0.20822257436649452,0.25,0.7226010381982207,0.6060120626319359,4,17,0.07903804233176288,3,3,1,2,1
159,2333,0.421299410694196,0.18181818181818182,0.6880797408523416,0.47653058300635937,14,18,0.10235932172360923,13,13,1,5,8
160,491,0.10459662510201162,0.0,0.7338359924961578,0.446523858877519,6,7,0.19458352298588985,6,6,1,3,3
161,1653,0.40072665007829633,0.18181818181818182,0.6996650130099704,0.5429896813513405,8,15,0.08371392362688601,5,5,1,1,4
162,963,0.2297935314368887,0.4,0.7100502501001935,0.44276177905158254,15,19,0.07230628373168851,13,13,1,1,12
163,2765,0.4933256733870931,0.0,0.764974585517138,0.6115525226203788,9,10,0.1042948010303317,7,7,1,5,2
164,278,0.17286527042550004,0.0,0.7119176145185871,0.6067798887306606,3,9,0.13875893724070967,3,3,1,3,0
165,2437,0.34013040085269536,0.2222222222222222,0.7790833543811573,0.5372648674289224,6,8,0.09567814278469601,5,5,1,2,3
166,280,0.15315404704936014,0.0,0.7029085469167168,0.5427182813590643,12,17,0.09381558695956345,10,10,1,2,8
167,761,0.20631015366952468,0.0,0.7583152491709205,0.5808680312344224,6,13,0.13041491202298175,6,6,1,1,5
168,328,0.3631068634068871,0.0,0.7531143447233514,0.6232000519963669,12,12,0.15271257578112857,11,11,1,4,7
169,2080,0.11474702024912008,0.28571428571428575,0.6677379100958922,0.4974521181584867,13,10,0.10250218908376894,11,11,1,4,7
170,232,0.3465620170721722,0.33333333333333337,0.7285919500179888,0.6683434167690417,6,12,0.11750143404884823,5,5,1,5,0
171,644,0.2944637232280246,0.0,0.7269221923711968,0.5931791510966548,10,19,0.14186438587112957,10,10,1,3,7
172,2175,0.17614035439828937,0.2857142857142857,0.6199648279759256,0.528118219829794,4,12,0.09680453806904023,3,3,1,1,2
173,2059,0.18538074909632812,0.28571428571428575,0.6182911273227534,0.49180899094580627,8,5,0.19691807340870374,5,5,1,2,3
174,1952,0.6828722024326136,0.5,0.7120333037912623,0.5949116746598874,6,7,0.08759940357852883,4,4,1,1,3
175,2392,0.06523324342590567,0.0,0.5776354815677952,0.5286815583501484,3,7,0.15486438551715187,3,3,1,1,2
176,205,0.051397199412915186,0.5,0.7242421396926876,0.5766943619289546,6,6,0.205497672356462,5,5,1,3,2
177,234,0.250559696883642,0.28571428571428575,0.7732020947756291,0.5755555299852385,19,12,0.13952175490947216,16,16,1,9,7
178,1284,0.26881910070777615,0.3076923076923077,0.6340804738597633,0.49886231805516396,10,21,0.09754313389163556,8,8,1,1,7
179,3063,0.13828860952335684,0.0,0.7428208315361169,0.5205136217300673,4,10,0.21827013475399562,4,4,1,3,1
180,249,0.13698477362855432,0.0,0.7140170448888986,0.5918960813005194,4,16,0.09807391274756687,4,4,1,4,0
181,2220,0.4853447755128856,0.2222222222222222,0.7183856993942017,0.6445824921677563,5,8,0.08933971774193548,4,4,1,1,3
182,3013,0.6035802561585031,0.5,0.7186493523654612,0.5909832678540213,7,11,0.06597602141776278,5,5,1,5,0
183,2372,0.4621551473438727,0.5,0.763571347097324,0.5559836046786103,7,7,0.09406442555182903,6,6,1,4,2
184,239,0.1258172524267239,0.0,0.6729276961084946,0.43529666327741645,5,8,0.14918861399308328,5,5,1,3,2
185,891,0.30261983276640375,0.33333333333333337,0.7422619663270577,0.5781111204565258,4,15,0.103351357956802,3,3,1,11,8
186,1215,0.3775490621516743,0.25,0.7275802122901275,0.4307914265572828,9,11,0.06394610953822122,6,6,1,3,3
187,777,0.48344250893699875,0.5714285714285715,0.7617361015197263,0.6266449466715933,13,14,0.09038632608971915,11,11,1,3,8
188,634,0.15875345574521763,0.0,0.796287042556096,0.6045888435150679,3,3,0.28553267226036105,3,3,1,2,1
189,1993,0.49172128112803976,0.6,0.6770765739857799,0.48270495613880404,6,11,0.09959574786644708,4,4,1,1,3
190,2942,0.16737386097990484,0.0,0.6070582701241268,0.40363286287873673,7,5,0.1781568652600526,7,7,1,2,5
191,2711,0.24440395313398774,0.0,0.6329428702979084,0.5873615715849843,4,8,0.32634625504297493,5,5,1,3,2
192,2276,0.2751757352853718,0.14285714285714285,0.7799711394796741,0.5056490493232098,8,6,0.14759702392921778,7,7,1,1,6
193,3208,0.44715591143975353,0.14285714285714288,0.7867698787171348,0.5007411185126748,12,11,0.09730780817790924,9,9,1,1,8
194,2992,0.13257264182241751,0.0,0.7041147433418228,0.5457517056581234,5,6,0.13953488372093023,5,5,1,5,0
195,2853,0.25834807439102464,0.4444444444444445,0.7343728524249589,0.6532516552600361,5,7,0.1131289664551224,3,3,1,1,2
196,1732,0.3068810591936434,0.0,0.6730809948749905,0.5808358295468213,4,7,0.15661299367139309,4,4,1,1,3
197,1168,0.21026584615236013,0.0,0.7611235515185232,0.5175474761260439,6,8,0.13990354559256943,5,5,1,1,4
198,1863,0.1371289304936997,0.16666666666666666,0.6582486056267335,0.5818722088639745,10,14,0.19873801361355392,8,8,1,1,7
199,3215,0.1936318881193136,0.0,0.7774911261709758,0.5672116069274509,5,9,0.11210925846123247,5,5,1,2,3
200,3211,0.2952778361833684,0.0,0.7288813468055968,0.5463550086370244,4,14,0.12851169091230344,4,4,1,2,2
201,1086,0.21401116533481984,0.0,0.6855048288690693,0.4653425299675726,5,19,0.1128624676227178,5,5,1,3,2
202,1599,0.12415280653880593,0.0,0.7858325552537438,0.5518447705076948,6,15,0.0934991428338186,4,4,1,1,3
203,8,0.3549223247963619,0.33333333333333337,0.7164845088064671,0.6033901893476211,12,20,0.15101813658089439,10,10,1,3,7
204,1552,0.23879913178553672,0.0,0.7183645655685191,0.49200976354723913,4,14,0.04973328520434765,4,4,1,1,3
205,674,0.3142704976765494,0.0,0.7453555428951126,0.6320798108949871,11,14,0.1183420545304324,9,9,1,6,3
206,240,0.28296372619577687,0.0,0.7245419038780901,0.558064368576884,9,10,0.18447293447293447,9,9,1,4,5
207,1642,0.19062039618013094,0.3529411764705882,0.648700102379071,0.547782069758176,10,17,0.08052752796665935,5,5,1,1,4
208,875,0.5195790096303359,0.0,0.7091901498838012,0.6121155466415799,3,3,0.28799551757949293,3,3,1,2,1
209,1971,0.31535298877644646,0.0,0.7794759513161416,0.5919692753349091,4,5,0.14731592213224648,4,4,1,1,3
210,1989,0.07889375136812007,0.0,0.7363983899636701,0.5042393575523835,3,13,0.10567673756943503,3,3,1,1,2
211,1664,0.41610969110886187,0.15384615384615385,0.7608622877613829,0.5727473731662178,7,20,0.09357780270151655,6,6,1,2,4
212,681,0.2581013724788392,0.0,0.7204261531586094,0.6358682416617897,4,10,0.11666418576957428,4,4,1,4,0
213,968,0.21122719772422563,0.4,0.575390820579066,0.4736363599741621,11,15,0.1396888221645967,8,8,1,1,7
214,3086,0.27516236317672216,0.1818181818181818,0.6701864167273778,0.49609576759248314,12,28,0.07796728158719109,10,10,1,1,9
215,382,0.16883336095700208,0.0,0.7638082882115216,0.6187225129182299,5,8,0.17593452029364612,5,5,1,3,2
216,60,0.29583556708806596,0.0,0.7039833211710635,0.5621601263594562,9,15,0.09858164626015274,7,7,1,1,6
217,2214,0.132054141219105,0.0,0.7124979165932355,0.493970980772048,5,14,0.12110253708818589,3,3,1,2,1
218,2671,0.23217800160951002,0.4,0.6573976410692319,0.5351418217633802,10,8,0.20452654351805624,10,10,1,5,5
219,207,0.17530440802082814,0.5714285714285715,0.7654299605567575,0.5743391335626952,8,6,0.1844816709889956,6,6,1,3,3
220,401,0.2867370269333347,0.0,0.5813619433696297,0.6339858339469369,4,11,0.10900895375935239,4,4,1,5,1
221,2254,0.21855470956457632,0.0,0.6803343497544714,0.612744932241133,4,9,0.11798644165584884,4,4,1,8,4
222,3309,0.5732273362489452,0.4,0.7735571555831232,0.5659709472062417,12,15,0.12246885884644902,10,10,1,4,6
223,1815,0.38735004438171605,0.4,0.7373120844379948,0.5396742897832751,9,22,0.11098779134295228,7,7,1,14,7
224,308,0.12701620208349848,0.0,0.7006017293742843,0.5275583712490924,3,6,0.2511723664646002,3,3,1,2,1
